Dia,Tratamiento,Peso_g,Peso_Anterior_g,Ganancia_Peso_g,Peso_Inicial_Promedio_g,Peso_Final_Promedio_g,Conversion_Alimenticia_Global
3,T1R5,2355,1780.0,575.0,593.1999999999999,2850.158390022676,281.7152530819222
3,T1R5,3545,2355.0,1190.0,593.1999999999999,2850.158390022676,281.7152530819222
4,T1R5,40,3545.0,-3505.0,593.1999999999999,2850.158390022676,281.7152530819222
4,T1R5,130,40.0,90.0,593.1999999999999,2850.158390022676,281.7152530819222
4,T1R5,375,130.0,245.0,593.1999999999999,2850.158390022676,281.7152530819222
4,T1R5,960,375.0,585.0,593.1999999999999,2850.158390022676,281.7152530819222
4,T1R5,1470,960.0,510.0,593.1999999999999,2850.158390022676,281.7152530819222
4,T1R5,1795,1470.0,325.0,593.1999999999999,2850.158390022676,281.7152530819222
4,T1R5,2367,1795.0,572.0,593.1999999999999,2850.158390022676,281.7152530819222
4,T1R5,3370,2367.0,1003.0,593.1999999999999,2850.158390022676,281.7152530819222
5,T1R5,35,3370.0,-3335.0,593.1999999999999,2850.158390022676,281.7152530819222
5,T1R5,100,35.0,65.0,593.1999999999999,2850.158390022676,281.7152530819222
5,T1R5,300,100.0,200.0,593.1999999999999,2850.158390022676,281.7152530819222
5,T1R5,885,300.0,585.0,593.1999999999999,2850.158390022676,281.7152530819222
5,T1R5,1440,885.0,555.0,593.1999999999999,2850.158390022676,281.7152530819222
5,T1R5,1850,1440.0,410.0,593.1999999999999,2850.158390022676,281.7152530819222
5,T1R5,2400,1850.0,550.0,593.1999999999999,2850.158390022676,281.7152530819222
5,T1R5,3345,2400.0,945.0,593.1999999999999,2850.158390022676,281.7152530819222
6,T1R5,40,3345.0,-3305.0,593.1999999999999,2850.158390022676,281.7152530819222
6,T1R5,125,40.0,85.0,593.1999999999999,2850.158390022676,281.7152530819222
6,T1R5,355,125.0,230.0,593.1999999999999,2850.158390022676,281.7152530819222
6,T1R5,830,355.0,475.0,593.1999999999999,2850.158390022676,281.7152530819222
6,T1R5,1270,830.0,440.0,593.1999999999999,2850.158390022676,281.7152530819222
6,T1R5,1820,1270.0,550.0,593.1999999999999,2850.158390022676,281.7152530819222
6,T1R5,2398,1820.0,578.0,593.1999999999999,2850.158390022676,281.7152530819222
6,T1R5,3350,2398.0,952.0,593.1999999999999,2850.158390022676,281.7152530819222
7,T1R5,40,3350.0,-3310.0,593.1999999999999,2850.158390022676,281.7152530819222
7,T1R5,105,40.0,65.0,593.1999999999999,2850.158390022676,281.7152530819222
7,T1R5,300,105.0,195.0,593.1999999999999,2850.158390022676,281.7152530819222
7,T1R5,840,300.0,540.0,593.1999999999999,2850.158390022676,281.7152530819222
7,T1R5,1290,840.0,450.0,593.1999999999999,2850.158390022676,281.7152530819222
7,T1R5,1800,1290.0,510.0,593.1999999999999,2850.158390022676,281.7152530819222
7,T1R5,2376,1800.0,576.0,593.1999999999999,2850.158390022676,281.7152530819222
7,T1R5,3310,2376.0,934.0,593.1999999999999,2850.158390022676,281.7152530819222
8,T1R5,40,3310.0,-3270.0,593.1999999999999,2850.158390022676,281.7152530819222
8,T1R5,100,40.0,60.0,593.1999999999999,2850.158390022676,281.7152530819222
8,T1R5,385,100.0,285.0,593.1999999999999,2850.158390022676,281.7152530819222
8,T1R5,775,385.0,390.0,593.1999999999999,2850.158390022676,281.7152530819222
8,T1R5,1240,775.0,465.0,593.1999999999999,2850.158390022676,281.7152530819222
8,T1R5,1795,1240.0,555.0,593.1999999999999,2850.158390022676,281.7152530819222
8,T1R5,2420,1795.0,625.0,593.1999999999999,2850.158390022676,281.7152530819222
8,T1R5,3455,2420.0,1035.0,593.1999999999999,2850.158390022676,281.7152530819222
9,T1R5,40,3455.0,-3415.0,593.1999999999999,2850.158390022676,281.7152530819222
9,T1R5,125,40.0,85.0,593.1999999999999,2850.158390022676,281.7152530819222
9,T1R5,390,125.0,265.0,593.1999999999999,2850.158390022676,281.7152530819222
9,T1R5,910,390.0,520.0,593.1999999999999,2850.158390022676,281.7152530819222
9,T1R5,1350,910.0,440.0,593.1999999999999,2850.158390022676,281.7152530819222
9,T1R5,1810,1350.0,460.0,593.1999999999999,2850.158390022676,281.7152530819222
9,T1R5,2410,1810.0,600.0,593.1999999999999,2850.158390022676,281.7152530819222
10,T1R5,40,2410.0,-2370.0,593.1999999999999,2850.158390022676,281.7152530819222
10,T1R5,110,40.0,70.0,593.1999999999999,2850.158390022676,281.7152530819222
10,T1R5,390,110.0,280.0,593.1999999999999,2850.158390022676,281.7152530819222
1,T2R1,40,,,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R1,110,40.0,70.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R1,365,110.0,255.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R1,805,365.0,440.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R1,1400,805.0,595.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R1,1810,1400.0,410.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R1,2445,1810.0,635.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R1,3505,2445.0,1060.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R1,40,3505.0,-3465.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R1,110,40.0,70.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R1,335,110.0,225.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R1,760,335.0,425.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R1,1350,760.0,590.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R1,1800,1350.0,450.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R1,2495,1800.0,695.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R1,3455,2495.0,960.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R1,40,3455.0,-3415.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R1,135,40.0,95.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R1,380,135.0,245.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R1,740,380.0,360.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R1,1220,740.0,480.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R1,1795,1220.0,575.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R1,2400,1795.0,605.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R1,3655,2400.0,1255.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R1,46,3655.0,-3609.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R1,115,46.0,69.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R1,340,115.0,225.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R1,745,340.0,405.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R1,1270,745.0,525.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R1,1805,1270.0,535.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R1,2400,1805.0,595.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R1,3498,2400.0,1098.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R1,40,3498.0,-3458.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R1,105,40.0,65.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R1,360,105.0,255.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R1,710,360.0,350.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R1,1250,710.0,540.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R1,1795,1250.0,545.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R1,2405,1795.0,610.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R1,3455,2405.0,1050.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R1,40,3455.0,-3415.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R1,120,40.0,80.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R1,315,120.0,195.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R1,835,315.0,520.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R1,1350,835.0,515.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R1,1780,1350.0,430.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R1,2495,1780.0,715.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R1,3500,2495.0,1005.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R1,40,3500.0,-3460.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R1,120,40.0,80.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R1,315,120.0,195.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R1,810,315.0,495.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R1,1450,810.0,640.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R1,1850,1450.0,400.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R1,2510,1850.0,660.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R1,3560,2510.0,1050.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R1,40,3560.0,-3520.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R1,130,40.0,90.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R1,345,130.0,215.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R1,710,345.0,365.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R1,1350,710.0,640.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R1,1870,1350.0,520.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R1,2555,1870.0,685.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R1,3555,2555.0,1000.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R1,40,3555.0,-3515.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R1,125,40.0,85.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R1,395,125.0,270.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R1,725,395.0,330.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R1,1345,725.0,620.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R1,1875,1345.0,530.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R1,2505,1875.0,630.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R1,3530,2505.0,1025.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R1,40,3530.0,-3490.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R1,125,40.0,85.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R1,360,125.0,235.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R1,790,360.0,430.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R1,1335,790.0,545.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R2,35,,,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R2,100,35.0,65.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R2,310,100.0,210.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R2,775,310.0,465.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R2,1220,775.0,445.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R2,1840,1220.0,620.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R2,2490,1840.0,650.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R2,3490,2490.0,1000.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R2,40,3490.0,-3450.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R2,100,40.0,60.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R2,365,100.0,265.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R2,820,365.0,455.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R2,1300,820.0,480.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R2,1800,1300.0,500.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R2,2500,1800.0,700.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R2,3455,2500.0,955.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R2,40,3455.0,-3415.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R2,110,40.0,70.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R2,375,110.0,265.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R2,800,375.0,425.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R2,1300,800.0,500.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R2,1885,1300.0,585.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R2,2550,1885.0,665.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R2,3460,2550.0,910.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R2,40,3460.0,-3420.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R2,105,40.0,65.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R2,330,105.0,225.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R2,825,330.0,495.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R2,1400,825.0,575.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R2,1815,1400.0,415.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R2,2590,1815.0,775.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R2,3468,2590.0,878.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R2,40,3468.0,-3428.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R2,120,40.0,80.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R2,305,120.0,185.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R2,820,305.0,515.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R2,1365,820.0,545.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R2,1815,1365.0,450.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R2,2498,1815.0,683.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R2,3465,2498.0,967.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R2,40,3465.0,-3425.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R2,120,40.0,80.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R2,350,120.0,230.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R2,870,350.0,520.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R2,1410,870.0,540.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R2,1885,1410.0,475.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R2,2505,1885.0,620.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R2,3640,2505.0,1135.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R2,40,3640.0,-3600.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R2,100,40.0,60.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R2,350,100.0,250.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R2,745,350.0,395.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R2,1365,745.0,620.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R2,1870,1365.0,505.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R2,2460,1870.0,590.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R2,3485,2460.0,1025.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R2,40,3485.0,-3445.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R2,130,40.0,90.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R2,345,130.0,215.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R2,750,345.0,405.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R2,1410,750.0,660.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R2,1815,1410.0,405.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R2,2456,1815.0,641.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R2,3650,2456.0,1194.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R2,40,3650.0,-3610.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R2,125,40.0,85.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R2,355,125.0,230.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R2,745,355.0,390.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R2,1295,745.0,550.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R2,1885,1295.0,590.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R2,2435,1885.0,550.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R2,3460,2435.0,1025.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R2,40,3460.0,-3420.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R2,125,40.0,85.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R2,350,125.0,225.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R2,800,350.0,450.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R2,1375,800.0,575.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R2,1870,1375.0,495.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R2,2438,1870.0,568.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R2,3475,2438.0,1037.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R3,40,,,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R3,110,40.0,70.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R3,340,110.0,230.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R3,740,340.0,400.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R3,1295,740.0,555.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R3,1860,1295.0,565.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R3,2560,1860.0,700.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R3,3455,2560.0,895.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R3,40,3455.0,-3415.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R3,125,40.0,85.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R3,315,125.0,190.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R3,745,315.0,430.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R3,1300,745.0,555.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R3,1815,1300.0,515.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R3,2550,1815.0,735.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R3,3505,2550.0,955.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R3,35,3505.0,-3470.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R3,120,35.0,85.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R3,390,120.0,270.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R3,700,390.0,310.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R3,1290,700.0,590.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R3,1830,1290.0,540.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R3,2405,1830.0,575.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R3,3510,2405.0,1105.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R3,40,3510.0,-3470.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R3,130,40.0,90.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R3,340,130.0,210.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R3,700,340.0,360.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R3,1295,700.0,595.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R3,1875,1295.0,580.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R3,2390,1875.0,515.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R3,3498,2390.0,1108.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R3,40,3498.0,-3458.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R3,100,40.0,60.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R3,375,100.0,275.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R3,880,375.0,505.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R3,1270,880.0,390.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R3,2005,1270.0,735.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R3,2450,2005.0,445.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R3,3475,2450.0,1025.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R3,40,3475.0,-3435.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R3,100,40.0,60.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R3,325,100.0,225.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R3,785,325.0,460.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R3,1275,785.0,490.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R3,1835,1275.0,560.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R3,2455,1835.0,620.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R3,3450,2455.0,995.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R3,40,3450.0,-3410.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R3,120,40.0,80.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R3,380,120.0,260.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R3,790,380.0,410.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R3,1300,790.0,510.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R3,1880,1300.0,580.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R3,2555,1880.0,675.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R3,3525,2555.0,970.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R3,40,3525.0,-3485.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R3,100,40.0,60.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R3,345,100.0,245.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R3,780,345.0,435.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R3,1330,780.0,550.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R3,1830,1330.0,500.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R3,2580,1830.0,750.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R3,3498,2580.0,918.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R3,40,3498.0,-3458.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R3,120,40.0,80.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R3,345,120.0,225.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R3,800,345.0,455.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R3,1335,800.0,535.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R3,1800,1335.0,465.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R3,2575,1800.0,775.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R3,3655,2575.0,1080.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R3,40,3655.0,-3615.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R3,125,40.0,85.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R3,365,125.0,240.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R3,770,365.0,405.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R4,40,,,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R4,100,40.0,60.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R4,350,100.0,250.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R4,770,350.0,420.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R4,1435,770.0,665.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R4,1775,1435.0,340.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R4,2399,1775.0,624.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R4,3467,2399.0,1068.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R4,40,3467.0,-3427.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R4,110,40.0,70.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R4,300,110.0,190.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R4,935,300.0,635.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R4,1285,935.0,350.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R4,1785,1285.0,500.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R4,2495,1785.0,710.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R4,3605,2495.0,1110.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R4,40,3605.0,-3565.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R4,120,40.0,80.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R4,390,120.0,270.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R4,735,390.0,345.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R4,1300,735.0,565.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R4,1840,1300.0,540.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R4,2497,1840.0,657.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R4,3635,2497.0,1138.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R4,40,3635.0,-3595.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R4,125,40.0,85.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R4,300,125.0,175.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R4,850,300.0,550.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R4,1545,850.0,695.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R4,1860,1545.0,315.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R4,2550,1860.0,690.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R4,3495,2550.0,945.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R4,40,3495.0,-3455.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R4,120,40.0,80.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R4,390,120.0,270.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R4,730,390.0,340.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R4,1295,730.0,565.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R4,1800,1295.0,505.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R4,2540,1800.0,740.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R4,3457,2540.0,917.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R4,40,3457.0,-3417.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R4,120,40.0,80.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R4,310,120.0,190.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R4,830,310.0,520.0,615.9833333333333,2941.445578231293,284.9441084869472
